,end,name,source,start,strand,keep,tier,duplicates
1830,3820442,candidate_1911,Miotto13,3820410,0,1,2,0
1831,3820444,candidate_854,Miotto13,3820412,1,1,2,0
1832,3820499,candidate_1912,Miotto13,3820457,0,1,2,0
1833,3820501,candidate_855,Miotto13,3820459,1,1,2,0
1834,3820558,candidate_1913,Miotto13,3820517,0,1,2,0
1835,3820560,candidate_856,Miotto13,3820519,1,1,2,0
1836,3821945,candidate_1561,Miotto13,3821906,0,1,2,0
1837,3824520,candidate_512,Miotto13,3824431,1,1,2,0
1838,3826923,candidate_1562,Miotto13,3826888,0,1,2,0
1839,3827244,candidate_513,Miotto13,3827172,1,1,2,0
1840,3827522,candidate_514,Miotto13,3827406,1,1,2,0
1841,3827727,candidate_515,Miotto13,3827685,1,1,2,0
1842,3827881,candidate_516,Miotto13,3827803,1,1,2,0
1843,3829938,candidate_517,Miotto13,3829895,1,1,2,0
1844,3832109,candidate_1563,Miotto13,3831851,0,1,2,0
1845,3833611,candidate_518,Miotto13,3833581,1,1,2,0
1846,3835152,candidate_1564,Miotto13,3835118,0,1,2,0
1847,3835261,candidate_1914,Miotto13,3835203,0,1,2,0
1848,3835263,candidate_857,Miotto13,3835205,1,1,2,0
1849,3836979,candidate_1915,Miotto13,3836919,0,1,2,0
1850,3836981,candidate_858,Miotto13,3836921,1,1,2,0
1851,3837458,candidate_1565,Miotto13,3837288,0,1,1,0
1852,3837504,candidate_859,Miotto13,3837333,1,1,2,0
1853,3837502,candidate_1916,Miotto13,3837459,0,1,2,0
1854,3847486,candidate_1566,Miotto13,3847276,0,1,2,0
1855,3847639,candidate_1567,Miotto13,3847544,0,1,2,0
1856,3855983,candidate_519,Miotto13,3855947,1,1,2,0
1857,3862593,candidate_1917,Miotto13,3862457,0,1,2,0
1858,3862557,candidate_860,Miotto13,3862459,1,1,2,0
1859,3862588,candidate_651,Miotto13,3862558,1,1,2,0
1860,3877526,ncRNA153,Namouchi16,3877432,1,1,2,0
1861,3877464,candidate_1568,Miotto13,3877432,0,1,2,0
1862,3878794,candidate_521,Miotto13,3878670,1,1,2,0
1863,3878890,candidate_522,Miotto13,3878845,1,1,2,0
1864,3880204,candidate_652,Miotto13,3880169,1,1,2,0
1865,3880228,candidate_1720,Miotto13,3880172,0,1,2,0
1866,3880432,candidate_1569,Miotto13,3880399,0,1,2,0
1867,3880547,candidate_523,Miotto13,3880506,1,1,2,0
1868,3880768,candidate_524,Miotto13,3880634,1,1,2,0
1869,3880769,candidate_1570,Miotto13,3880687,0,1,2,0
1870,3881085,ncRNA154,Namouchi16,3880991,0,1,2,0
1871,3881886,candidate_1571,Miotto13,3881835,0,1,2,0
1872,3882482,candidate_1572,Miotto13,3882450,0,1,2,0
1873,3892527,candidate_525,Miotto13,3892483,1,1,2,0
1874,3894002,candidate_526,Miotto13,3893960,1,1,2,0
1875,3894000,candidate_1573,Miotto13,3893960,0,1,2,0
1876,3894161,candidate_1574,Miotto13,3894033,0,1,2,0
1877,3894067,candidate_527,Miotto13,3894034,1,1,2,0
1878,3894262,candidate_1575,Miotto13,3894219,0,1,2,0
1879,3899121,ncRNA197,Namouchi16,3899067,1,1,2,0
1880,3902884,candidate_528,Miotto13,3902793,1,1,2,0
1881,3902920,candidate_1576,Miotto13,3902850,0,1,2,0
1882,3903275,candidate_1577,Miotto13,3903230,0,1,2,0
1883,3903385,candidate_1578,Miotto13,3903332,0,1,2,0
1884,3904079,candidate_1579,Miotto13,3904046,0,1,2,0
1885,3905732,candidate_529,Miotto13,3905697,1,1,2,0
1886,3905855,candidate_1580,Miotto13,3905825,0,1,2,0
1887,3907150,candidate_1581*,Miotto13,3907100,0,1,2,0
1888,3907518,candidate_1582,Miotto13,3907487,0,1,2,0
1889,3913695,ncRNA155,Namouchi16,3913635,1,1,2,0
1890,3920925,candidate_1583,Miotto13,3920887,0,1,2,0
1891,3920947,candidate_531,Miotto13,3920889,1,1,2,0
1892,3922369,candidate_1918,Miotto13,3922326,0,1,2,0
1893,3922371,candidate_861,Miotto13,3922328,1,1,2,0
1894,3923077,ncRNA156,Namouchi16,3922991,0,1,2,0
1895,3932252,candidate_1584,Miotto13,3932217,0,1,2,0
1896,3937171,candidate_532,Miotto13,3937141,1,1,2,0
1897,3952502,candidate_862,Miotto13,3952472,1,1,2,0
1898,3955646,candidate_1585,Miotto13,3955608,0,1,2,0
1899,3955764,candidate_1586,Miotto13,3955706,0,1,2,0
1900,3956255,candidate_1587,Miotto13,3956043,0,1,2,0
1901,3957421,candidate_1919,Miotto13,3957390,0,1,2,0
1902,3957423,candidate_863,Miotto13,3957392,1,1,2,0
1903,3957526,candidate_1588,Miotto13,3957483,0,1,2,0
1904,3957520,candidate_533,Miotto13,3957485,1,1,2,0
1905,3957646,candidate_1589,Miotto13,3957603,0,1,2,0
1906,3968180,candidate_534,Miotto13,3968149,1,1,2,0
1907,3985443,candidate_535,Miotto13,3985389,1,1,2,0
1908,3985476,candidate_1590,Miotto13,3985445,0,1,2,0
1909,3985552,candidate_864,Miotto13,3985470,1,1,2,0
1910,3985550,candidate_1920,Miotto13,3985477,0,1,2,0
1911,3987171,candidate_1591,Miotto13,3987120,0,1,2,0
1912,3989134,candidate_1921,Miotto13,3989099,0,1,2,0
1913,3989136,candidate_865,Miotto13,3989100,1,1,2,0
1914,3991565,candidate_1922,Miotto13,3991532,0,1,2,0
1915,3991567,candidate_866,Miotto13,3991534,1,1,2,0
1916,3995691,ncRNA157,Namouchi16,3995621,1,1,2,0
1917,4001626,candidate_1923,Miotto13,4001590,0,1,2,0
1918,4001628,candidate_867,Miotto13,4001592,1,1,2,0
1919,4009747,candidate_536,Miotto13,4009715,1,1,2,0
1920,4009865,candidate_537,Miotto13,4009835,1,1,2,0
1921,4012299,candidate_538,Miotto13,4012261,1,1,2,0
1922,4012393,candidate_1924,Miotto13,4012301,0,1,2,0
1923,4012395,candidate_868,Miotto13,4012303,1,1,2,0
1924,4016330,candidate_539,Miotto13,4016288,1,1,2,0
1925,4016335,candidate_1721,Miotto13,4016288,0,1,2,0
1926,4016409,candidate_1925,Miotto13,4016369,0,1,2,0
1927,4016411,candidate_869,Miotto13,4016371,1,1,2,0
1928,4017155,ncRNA15,Namouchi16,4017087,1,1,2,0
1929,4019895,Mpr17,DiChiara10,4019618,1,1,1,0
1930,4025570,candidate_540,Miotto13,4025441,1,1,1,1
1931,4025567,ncRNA158,Namouchi16,4025490,1,0,2,1
1932,4025621,candidate_1926,Miotto13,4025545,0,1,2,0
1933,4025623,candidate_870,Miotto13,4025571,1,1,2,0
1934,4025872,candidate_1592,Miotto13,4025799,0,1,2,0
1935,4027919,candidate_1593,Miotto13,4027888,0,1,2,0
1936,4030493,candidate_541,Miotto13,4030458,1,1,2,0
1937,4040673,candidate_542,Miotto13,4040633,1,1,2,0
1938,4040797,candidate_1927,Miotto13,4040749,0,1,2,0
1939,4040799,candidate_871,Miotto13,4040751,1,1,2,0
1940,4040938,arnvig23,Arnvig14,4040879,1,1,1,0
1941,4041369,candidate_543,Miotto13,4041229,1,1,2,0
1942,4041367,candidate_1594,Miotto13,4041321,0,1,2,0
1943,4041412,candidate_1928,Miotto13,4041368,0,1,2,0
1944,4041416,candidate_653,Miotto13,4041384,1,1,2,0
1945,4042014,candidate_544,Miotto13,4041979,1,1,2,0
1946,4042164,candidate_545,Miotto13,4042079,1,1,2,0
1947,4046158,candidate_1929,Miotto13,4046119,0,1,2,0
1948,4046160,candidate_872,Miotto13,4046121,1,1,2,0
1949,4047550,candidate_1930,Miotto13,4047497,0,1,2,0
1950,4047552,candidate_873,Miotto13,4047498,1,1,2,0
1951,4048617,candidate_546,Miotto13,4048580,1,1,2,0
1952,4048747,candidate_547,Miotto13,4048662,1,1,2,0
1953,4052824,candidate_548,Miotto13,4052688,1,1,2,0
1954,4052931,candidate_1595,Miotto13,4052891,0,1,2,0
1955,4052936,candidate_549,Miotto13,4052897,1,1,2,0
1956,4054802,ncRNA38,Namouchi16,4054696,0,1,2,0
1957,4055014,candidate_550,Miotto13,4054963,1,1,2,0
1958,4055933,candidate_551,Miotto13,4055874,1,1,2,0
1959,4056445,candidate_552,Miotto13,4056307,1,1,2,0
1960,4056445,candidate_1596,Miotto13,4056375,0,1,2,0
1961,4063620,candidate_553,Miotto13,4063579,1,1,2,0
1962,4066653,Mpr18,DiChiara10,4065899,1,1,1,0
1963,4067558,candidate_1597,Miotto13,4067410,0,1,2,0
1964,4070003,ncRNA160,Namouchi16,4069911,0,1,2,0
1965,4071791,candidate_554,Miotto13,4071679,1,1,2,0
1966,4071841,ncRNA39,Namouchi16,4071776,0,1,2,0
1967,4072760,Mpr19,DiChiara10,4072260,0,1,1,0
1968,4073162,candidate_555,Miotto13,4073132,1,1,2,0
1969,4074378,Mpr4,DiChiara10,4073623,1,1,1,0
1970,4079811,candidate_556,Miotto13,4079742,1,1,2,0
1971,4079784,candidate_1599,Miotto13,4079749,0,1,2,0
1972,4081439,candidate_557,Miotto13,4081405,1,1,2,0
1973,4083070,candidate_1600,Miotto13,4082867,0,1,2,0
1974,4085219,candidate_558,Miotto13,4085189,1,1,2,0
1975,4085464,candidate_559,Miotto13,4085340,1,1,2,0
1976,4087425,candidate_1931,Miotto13,4087370,0,1,2,0
1977,4087427,candidate_874,Miotto13,4087372,1,1,2,0
1978,4088646,candidate_1932,Miotto13,4088532,0,1,2,0
1979,4088649,candidate_875,Miotto13,4088534,1,1,2,0
1980,4088710,candidate_1601,Miotto13,4088647,0,1,2,0
1981,4088710,candidate_560,Miotto13,4088650,1,1,2,0
1982,4088745,candidate_876,Miotto13,4088711,1,1,2,0
1983,4088743,candidate_1933,Miotto13,4088711,0,1,2,0
1984,4092301,candidate_1602,Miotto13,4092271,0,1,2,0
1985,4093522,mpr18,Tuberculist,4093468,1,1,1,0
1986,4099497,candidate_877,Miotto13,4099384,1,1,2,0
1987,4099477,candidate_1603,Miotto13,4099384,0,0,2,1
1988,4099478,B11,Tuberculist,4099386,0,1,1,1
1989,4100704,candidate_1934,Miotto13,4100669,0,1,2,0
1990,4100968,MTS2823,Tuberculist,4100669,1,1,1,1
1991,4100816,candidate_561,Miotto13,4100684,1,0,2,1
1992,4100778,candidate_1604,Miotto13,4100705,0,1,2,0
1993,4100859,candidate_1935,Miotto13,4100792,0,1,2,0
1994,4100865,candidate_654,Miotto13,4100817,1,0,2,1
1995,4100938,candidate_1605,Miotto13,4100899,0,1,2,0
1996,4100977,candidate_562,Miotto13,4100900,1,0,2,1
1997,4105756,candidate_563,Miotto13,4105658,1,1,2,0
1998,4108590,candidate_1606,Miotto13,4108495,0,1,2,0
1999,4108790,candidate_1607,Miotto13,4108759,0,1,2,0
2000,4109633,candidate_1608,Miotto13,4109595,0,1,2,0
2001,4110503,candidate_564,Miotto13,4110458,1,1,2,0
2002,4115989,candidate_1936,Miotto13,4115941,0,1,2,0
2003,4115991,candidate_878,Miotto13,4115943,1,1,2,0
2004,4116321,candidate_1609,Miotto13,4116278,0,1,2,0
2005,4116477,candidate_655,Miotto13,4116445,1,1,2,0
2006,4118545,candidate_565,Miotto13,4118485,1,1,2,0
2007,4118672,candidate_566,Miotto13,4118585,1,1,2,0
2008,4119291,candidate_1610,Miotto13,4119249,0,1,2,0
2009,4120184,candidate_1611,Miotto13,4119960,0,1,2,0
2010,4121674,candidate_1722,Miotto13,4121632,0,1,2,0
2011,4121666,candidate_656,Miotto13,4121633,1,1,2,0
2012,4121739,candidate_879,Miotto13,4121667,1,1,2,0
2013,4121713,candidate_1612,Miotto13,4121675,0,1,2,0
2014,4122264,candidate_1613,Miotto13,4122231,0,1,2,0
2015,4125797,candidate_1614,Miotto13,4125745,0,1,2,0
2016,4130831,candidate_1615,Miotto13,4130799,0,1,2,0
2017,4132696,candidate_1616,Miotto13,4132660,0,1,2,0
2018,4134656,candidate_1937,Miotto13,4134608,0,1,2,0
2019,4134658,candidate_880,Miotto13,4134610,1,1,2,0
2020,4140181,ncRNA198,Namouchi16,4140129,1,1,2,0
2021,4140238,candidate_567,Miotto13,4140208,1,1,2,0
2022,4141913,Mcr6,DiChiara10,4141696,0,1,1,0
2023,4146895,ncRNA200,Namouchi16,4146803,1,1,1,1
2024,4146891,ncRNA40,Namouchi16,4146803,1,0,2,1
2025,4152922,candidate_568,Miotto13,4152889,1,1,2,0
2026,4153717,candidate_1938,Miotto13,4153619,0,1,2,0
2027,4153680,candidate_657,Miotto13,4153620,1,1,2,0
2028,4153717,candidate_881,Miotto13,4153681,1,1,2,0
2029,4153769,candidate_569,Miotto13,4153718,1,1,2,0
2030,4156848,candidate_1939,Miotto13,4156803,0,1,2,0
2031,4156850,candidate_882,Miotto13,4156805,1,1,2,0
2032,4156907,candidate_1940,Miotto13,4156862,0,1,2,0
2033,4156909,candidate_883,Miotto13,4156864,1,1,2,0
2034,4156975,candidate_1941,Miotto13,4156921,0,1,2,0
2035,4156977,candidate_884,Miotto13,4156923,1,1,2,0
2036,4160974,candidate_1617,Miotto13,4160933,0,1,2,0
2037,4160976,candidate_570,Miotto13,4160939,1,1,2,0
2038,4161010,candidate_1942,Miotto13,4160975,0,1,2,0
2039,4161012,candidate_885,Miotto13,4160977,1,1,2,0
2040,4162997,candidate_1618,Miotto13,4162950,0,1,2,0
2041,4163598,candidate_1619,Miotto13,4163544,0,1,2,0
2042,4163693,candidate_1620,Miotto13,4163631,0,1,2,0
2043,4168281,C8,Tuberculist,4168154,0,1,1,1
2044,4168281,candidate_1621,Miotto13,4168193,0,0,2,1
2045,4168283,candidate_658,Miotto13,4168205,1,1,2,0
2046,4168414,candidate_1622,Miotto13,4168345,0,1,2,0
2047,4171329,candidate_1623,Miotto13,4171065,0,1,2,0
2048,4171330,candidate_571,Miotto13,4171143,1,1,2,0
2049,4174187,candidate_1624,Miotto13,4174151,0,1,2,0
2050,4185117,ncRNA161,Namouchi16,4185024,1,1,2,0
2051,4187505,candidate_1625,Miotto13,4187462,0,1,2,0
2052,4187614,ncRNA162,Namouchi16,4187520,0,1,2,0
2053,4187956,candidate_1626,Miotto13,4187918,0,1,2,0
2054,4189898,candidate_572,Miotto13,4189855,1,1,2,0
2055,4192954,ncRNA163,Namouchi16,4192859,1,1,2,0
2056,4198519,candidate_573,Miotto13,4198458,1,1,2,0
2057,4200283,candidate_1943,Miotto13,4200242,0,1,2,0
2058,4200285,candidate_886,Miotto13,4200244,1,1,2,0
2059,4201407,candidate_574,Miotto13,4201370,1,1,2,0
2060,4201738,candidate_575,Miotto13,4201681,1,1,2,0
2061,4209046,candidate_659,Miotto13,4209016,1,1,2,0
2062,4209163,candidate_1627,Miotto13,4209017,0,1,2,0
2063,4209392,ncRNA41,Namouchi16,4209318,0,1,2,0
2064,4212176,candidate_1629,Miotto13,4212140,0,1,2,0
2065,4213408,candidate_576,Miotto13,4213369,1,1,2,0
2066,4217128,candidate_1944,Miotto13,4217093,0,1,2,0
2067,4217130,candidate_887,Miotto13,4217095,1,1,2,0
2068,4228842,candidate_1630,Miotto13,4228811,0,1,2,0
2069,4231319,candidate_1631,Miotto13,4231276,0,1,2,0
2070,4236626,candidate_1632,Miotto13,4236552,0,1,2,0
2071,4237811,candidate_1633,Miotto13,4237772,0,1,2,0
2072,4237910,candidate_1634,Miotto13,4237858,0,1,2,0
2073,4250026,ncRNA164,Namouchi16,4249963,0,1,2,0
2074,4254361,ncRNA42,Namouchi16,4254139,0,1,2,0
2075,4263054,candidate_577,Miotto13,4263018,1,1,2,0
2076,4263212,candidate_1635,Miotto13,4263177,0,1,2,0
2077,4263263,candidate_660,Miotto13,4263226,1,1,2,0
2078,4264395,candidate_1636,Miotto13,4264365,0,1,2,0
2079,4264732,candidate_578,Miotto13,4264694,1,1,2,0
2080,4266750,candidate_1637,Miotto13,4266682,0,1,2,0
2081,4266737,candidate_579,Miotto13,4266704,1,1,2,0
2082,4266777,candidate_888,Miotto13,4266745,1,1,2,0
2083,4272644,candidate_580,Miotto13,4272517,1,1,2,0
2084,4273663,candidate_1945,Miotto13,4273590,0,1,2,0
2085,4273665,candidate_889,Miotto13,4273592,1,1,2,0
2086,4273944,candidate_1638,Miotto13,4273795,0,1,2,0
2087,4274337,candidate_1639,Miotto13,4274156,0,1,2,0
2088,4274715,candidate_1640,Miotto13,4274668,0,1,2,0
2089,4275625,candidate_1641,Miotto13,4275429,0,1,2,0
2090,4281452,candidate_581,Miotto13,4281335,1,1,2,0
2091,4281543,candidate_582,Miotto13,4281488,1,1,2,0
2092,4285654,candidate_583,Miotto13,4285597,1,1,2,0
2093,4286875,ncRNA16,Namouchi16,4286825,0,1,2,0
2094,4287451,candidate_1643,Miotto13,4287414,0,1,2,0
2095,4288915,ncRNA166,Namouchi16,4288821,1,1,2,0
2096,4291392,candidate_584,Miotto13,4291362,1,1,2,0
2097,4291650,candidate_585,Miotto13,4291619,1,1,2,0
2098,4314891,ncrMT3949,Tuberculist,4314798,1,1,1,1
2099,4315001,candidate_586,Miotto13,4314799,1,0,2,1
2100,4315219,Mcr13,DiChiara10,4315180,0,1,2,0
2101,4315592,candidate_587,Miotto13,4315515,1,1,2,0
2102,4316213,candidate_588,Miotto13,4316133,1,1,2,0
2103,4316762,candidate_1946,Miotto13,4316731,0,1,2,0
2104,4316764,candidate_890,Miotto13,4316733,1,1,2,0
2105,4317165,MTS2975,Tuberculist,4317073,1,1,1,0
2106,4320644,candidate_589,Miotto13,4320595,1,1,2,0
2107,4320644,candidate_1644,Miotto13,4320597,0,1,2,0
2108,4320810,candidate_1645,Miotto13,4320778,0,1,2,0
2109,4321290,candidate_1646,Miotto13,4321145,0,1,2,0
2110,4321379,candidate_1647,Miotto13,4321338,0,1,2,0
2111,4321883,candidate_1648,Miotto13,4321846,0,1,2,0
2112,4322227,candidate_661,Miotto13,4322176,1,1,2,0
2113,4322219,candidate_1947,Miotto13,4322177,0,1,2,0
2114,4323453,candidate_1948,Miotto13,4323403,0,1,2,0
2115,4323435,candidate_662,Miotto13,4323405,1,1,2,0
2116,4332392,candidate_590,Miotto13,4332298,1,1,2,0
2117,4332833,candidate_591,Miotto13,4332796,1,1,2,0
2118,4336309,candidate_1649,Miotto13,4336194,0,1,2,0
2119,4336311,candidate_592,Miotto13,4336195,1,1,2,0
2120,4336642,candidate_1650,Miotto13,4336603,0,1,2,0
2121,4341694,candidate_1651,Miotto13,4341477,0,1,2,0
2122,4341566,candidate_593,Miotto13,4341478,1,1,2,0
2123,4342829,candidate_1652,Miotto13,4342794,0,1,2,0
2124,4344948,candidate_1653,Miotto13,4344915,0,1,2,0
2125,4348823,candidate_1949,Miotto13,4348725,0,1,2,0
2126,4348818,ncRNA43,Namouchi16,4348747,1,1,2,0
2127,4351479,candidate_1654,Miotto13,4351432,0,1,2,0
2128,4352609,candidate_594,Miotto13,4352579,1,1,2,0
2129,4352979,candidate_595,Miotto13,4352898,1,1,2,0
2130,4352971,candidate_1655,Miotto13,4352925,0,1,2,0
2131,4353104,candidate_1656,Miotto13,4353072,0,1,2,0
2132,4354477,candidate_1657,Miotto13,4354387,0,1,2,0
2133,4354710,candidate_1658,Miotto13,4354680,0,1,2,0
2134,4354842,candidate_1659,Miotto13,4354746,0,1,2,0
2135,4355183,candidate_1660,Miotto13,4355151,0,1,2,0
2136,4356970,candidate_1661,Miotto13,4356930,0,1,2,0
2137,4357066,candidate_1662,Miotto13,4357029,0,1,2,0
2138,4357323,ncRNA44,Namouchi16,4357227,0,1,2,0
2139,4364844,candidate_596,Miotto13,4364741,1,1,2,0
2140,4364822,candidate_1663,Miotto13,4364757,0,1,2,0
2141,4384037,candidate_597,Miotto13,4383927,1,1,2,0
2142,4384018,candidate_1664,Miotto13,4383985,0,1,2,0
2143,4387536,ncRNA202,Namouchi16,4387473,1,1,2,0
2144,4399339,candidate_1665,Miotto13,4399307,0,1,2,0
2145,4402800,candidate_1666,Miotto13,4402676,0,1,2,0
2146,4402976,candidate_1667,Miotto13,4402927,0,1,2,0
2147,4403125,candidate_598,Miotto13,4403090,1,1,2,0
2148,4405302,candidate_1668,Miotto13,4405233,0,1,2,0
2149,4409539,candidate_599,Miotto13,4409497,1,1,2,0
2150,4410425,candidate_600,Miotto13,4410395,1,1,2,0
2151,4411355,candidate_601,Miotto13,4411270,1,1,2,0
2152,4411334,candidate_1669,Miotto13,4411296,0,1,2,0
