,Candidate ID,Start,End,Strand,Type,Length,mean reads coverage,mean conservation,-10 promoter consensus,Terminator,MFE p-val,Array p-val,p-adj,Relative position to CDSs,Within,Antisense to,DistClosestGeneUP,DistClosestGeneDOWN,Northern_validation
185,candidate_186,1419609,1419653,1,A,44,170.867,0,1,0,0.525,1.05E-06,1.23E-03,AS,,Rv1270c,-139,-639,0
186,candidate_187,1436445,1436486,1,A,41,119.262,0,0,0,0.863,0.00E+00,0.00E+00,AS,,Rv1283c,-672,-346,0
187,candidate_188,1436585,1436616,1,A,31,219.969,0,0,1,0.018,9.94E-01,1.00E+00,AS,,Rv1283c,-532,-476,0
188,candidate_189,1453007,1453060,1,A,53,217.13,2.2,1,0,0.123,0.00E+00,0.00E+00,Within 5'/3' UTRs,"3', Rv1296",,60,144,1
189,candidate_190,1471657,1471737,1,A,80,23731.136,3.032,1,0,0.038,0.00E+00,0.00E+00,Intergenic,,,80,109,0
190,candidate_191,1471783,1471846,1,A,63,574.016,0.136,1,0,0.064,1.53E-11,1.92E-08,Within 5'/3' UTRs,"5', Rvnr01",,206,0,0
191,candidate_192,1473471,1473658,1,A,187,1461.84,2.953,0,1,0.001,0.00E+00,0.00E+00,Within 5'/3' UTRs,"5', Rvnr02",,89,0,0
192,candidate_193,1476825,1476884,1,A,59,454.95,0.375,0,0,0.111,9.44E-16,1.22E-12,Within 5'/3' UTRs,"3', Rvnr02; 5', Rvnr03",,30,15,1
193,candidate_194,1483050,1483081,1,A,31,171.5,0,1,0,0.47,9.99E-01,1.00E+00,AS,,Rv1320c,-1167,-567,0
194,candidate_195,1485626,1485773,1,A,147,1195.243,0.001,0,0,0.003,4.11E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1322A",-145,-460,0
195,candidate_196,1488098,1488135,1,A,37,599.868,1.7,0,1,0.001,8.19E-02,1.00E+00,AS to 5'/3' UTRs,"3', Rv1324","3', Rv1325c",23,19,0
196,candidate_197,1492502,1492547,1,A,45,345.217,0,0,0,0.622,1.00E+00,1.00E+00,AS,,Rv1327c,-1923,-227,0
197,candidate_198,1492685,1492761,1,A,76,139.519,0,1,1,0.678,9.96E-01,1.00E+00,AS,,Rv1327c,-1740,-441,0
198,candidate_199,1512325,1512360,1,A,35,131.778,0,1,0,0.797,9.95E-01,1.00E+00,AS,,Rv1347c,-280,-387,0
199,candidate_200,1519949,1519979,1,A,30,107.226,0,0,0,0.975,9.75E-01,1.00E+00,AS,,Rv1353c,-36,-779,0
200,candidate_201,1521439,1521469,1,A,30,105.968,0,1,0,0.981,9.98E-01,1.00E+00,AS,,Rv1354c,-437,-1464,0
201,candidate_202,1535446,1535558,1,A,112,398.124,0.508,1,0,0.997,9.81E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1363c",54,125,0
202,candidate_203,1538142,1538176,1,A,34,80.286,0.024,0,0,0.473,9.35E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1365c",-27,-393,0
203,candidate_204,1547634,1547677,1,A,43,484.432,0.138,1,0,0.32,5.02E-10,6.17E-07,Intergenic,,,104,155,0
204,candidate_205,1561400,1561464,1,A,64,919.215,0.136,1,0,0.953,2.31E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv1386",,131,0,0
205,candidate_206,1565027,1565083,1,A,56,272.316,0.098,0,0,0.946,9.04E-05,9.98E-02,Within 5'/3' UTRs,"3', Rv1389; 5', Rv1390",,0,10,0
206,candidate_207,1568060,1568094,1,A,34,688.914,1.668,0,1,0.001,6.30E-01,1.00E+00,AS to 5'/3' UTRs,"3', Rv1392","3', Rv1393c",24,15,0
207,candidate_208,1574731,1574765,1,A,34,242.886,0,0,0,0.491,9.53E-01,1.00E+00,AS,,Rv1398c,-36,-255,0
208,candidate_209,1603966,1604006,1,A,40,71.073,0,0,0,0.133,3.01E-05,3.39E-02,AS,,Rv1428c,-793,-74,0
209,candidate_210,1623572,1623608,1,A,36,519.541,0,0,0,0.274,1.67E-01,1.00E+00,AS,,Rv1444c,-125,-321,0
210,candidate_211,1625198,1625243,1,A,45,98.217,0,1,0,0.537,1.20E-04,1.32E-01,AS,,Rv1446c,-167,-789,0
211,candidate_212,1627210,1627255,1,A,45,119.174,0,1,0,0.503,5.84E-03,1.00E+00,AS,,Rv1448c,-870,-296,0
212,candidate_213,1627309,1627340,1,A,31,208.063,0,0,0,0.643,1.00E+00,1.00E+00,AS,,Rv1448c,-771,-381,0
213,candidate_214,1628713,1628757,1,A,44,164.222,0,0,0,0.553,4.82E-04,5.18E-01,AS,,Rv1449c,-1486,-660,0
214,candidate_215,1640048,1640110,1,A,62,318.333,0,0,0,0.464,9.90E-01,1.00E+00,AS,,Rv1454c,-612,-436,0
215,candidate_216,1658949,1658980,1,A,31,377.625,0.134,0,0,0.602,5.57E-03,1.00E+00,Within 5'/3' UTRs,"3', Rv1469; 5', Rv1470",,13,0,0
216,candidate_217,1664976,1665015,1,A,39,150.475,0,1,0,0.714,6.99E-01,1.00E+00,AS,,Rv1475c,-1070,-1800,0
217,candidate_218,1682094,1682129,1,A,35,74.111,0.273,1,0,0.837,3.56E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv1492",,128,28,0
218,candidate_219,1689397,1689439,1,A,42,146.07,0,0,0,0.457,9.84E-01,1.00E+00,AS,,Rv1498c,-523,-136,0
219,candidate_220,1690164,1690195,1,A,31,106.906,0,0,0,0.818,9.91E-01,1.00E+00,AS,,Rv1498A,-182,-61,0
220,candidate_221,1696852,1696970,1,A,118,202.882,0,1,0,0.647,7.34E-01,1.00E+00,AS,,Rv1507c,-570,-243,0
221,candidate_222,1698969,1699001,1,A,32,197.091,0,0,0,0.718,9.89E-01,1.00E+00,AS,,Rv1508c,-925,-906,0
222,candidate_223,1727239,1727281,1,A,42,146.279,0,1,0,0.811,4.48E-02,1.00E+00,AS,,Rv1527c,-1170,-5198,0
223,candidate_224,1735693,1735747,1,A,54,107.473,0.253,0,0,0.131,6.64E-09,8.05E-06,Intergenic,,,282,229,1
224,candidate_225,1735850,1735976,1,A,126,192.409,0.329,0,0,0.023,4.11E-15,5.32E-12,Within 5'/3' UTRs,"5', Rv1535",,439,0,0
225,candidate_226,1773185,1773234,1,A,49,540.22,0,0,0,0.302,7.83E-01,1.00E+00,AS,,Rv1565c,-644,-1594,0
226,candidate_227,1775121,1775180,1,A,59,86.183,0.064,0,0,0.491,5.44E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1567c",-23,-320,0
227,candidate_228,1786244,1786276,1,A,32,476.091,0,1,0,0.008,6.68E-11,8.34E-08,AS,,Rv1583c,-66,-364,0
228,candidate_229,1793753,1793877,1,A,124,371.328,0.133,1,0,0.418,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1592c",13,120,0
229,candidate_230,1824349,1824414,1,A,65,761.424,0.027,1,0,0.332,1.24E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1623c; 5', Rv1622c",-51,-1054,0
230,candidate_231,1824549,1824600,1,A,51,174.808,0,0,0,0.655,5.47E-01,1.00E+00,AS,,Rv1623c,-1338,-170,0
231,candidate_232,1825836,1825928,1,A,92,167.72,0.087,0,0,0.278,1.63E-02,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1624c; 5', Rv1623c",-51,-1498,0
232,candidate_233,1826479,1826536,1,A,57,230.31,0,0,0,0.99,3.58E-01,1.00E+00,AS,,Rv1624c,-106,-538,0
233,candidate_234,1828813,1828848,1,A,35,167.389,1.269,0,0,0.001,9.89E-01,1.00E+00,AS to 5'/3' UTRs,"3', Rv1626","3', Rv1627c",16,17,0
234,candidate_235,1833493,1833542,1,A,49,3771.96,2.552,1,0,0.301,1.43E-03,1.00E+00,Within 5'/3' UTRs,"5', Rv15630",,114,0,0
235,candidate_236,1842408,1842448,1,A,40,217.951,1.186,1,0,0.097,9.33E-04,9.89E-01,Within 5'/3' UTRs,"5', Rv1636",,166,3,0
236,candidate_237,1851991,1852022,1,A,31,764.594,0,1,0,0.008,8.40E-11,1.05E-07,AS,,Rv1640c,-44,-3505,0
237,candidate_238,1852878,1852927,1,A,49,246.72,0.133,0,0,0.255,8.27E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1641; 5', Rv1642",,0,1,0
238,candidate_239,1853149,1853184,1,A,35,259,0.833,0,0,0.297,1.09E-02,1.00E+00,Within 5'/3' UTRs,"3', Rv1642; 5', Rv1643",,27,0,0
239,candidate_240,1855699,1855741,1,A,42,359.465,0.138,1,0,0.827,0.00E+00,0.00E+00,Within 5'/3' UTRs,"5', Rv1646",,245,23,0
240,candidate_241,1864044,1864146,1,A,102,146.689,0,1,0,0.172,2.11E-10,2.60E-07,AS,,Rv1651c,-1338,-1799,0
241,candidate_242,1864224,1864254,1,A,30,128.419,0,0,1,0.677,8.83E-01,1.00E+00,AS,,Rv1651c,-1158,-1907,0
242,candidate_243,1915012,1915192,1,A,180,382.834,0.138,0,0,0.176,1.66E-01,1.00E+00,Intergenic,,,136,335,0
243,candidate_244,1960667,1960828,1,A,161,8388.074,0.07,0,0,0.001,0.00E+00,0.00E+00,AS to 5'/3' UTRs,,"3', Rv1734c",-349,-54,0
244,candidate_245,1960933,1960963,1,A,30,71.419,0,0,0,0.999,9.83E-01,1.00E+00,AS,,Rv1734c,-83,-189,0
245,candidate_246,1961075,1961142,1,A,67,88.265,0.138,0,1,0.16,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1734c",59,149,0
246,candidate_247,1962252,1962372,1,A,120,111.884,0,0,0,0.648,1.58E-01,1.00E+00,AS,,Rv1736c,-1934,-144,0
247,candidate_248,1965576,1965618,1,A,42,171,0.072,0,0,0.563,3.61E-04,3.91E-01,Within 5'/3' UTRs,"5', Rv1738",,206,39,0
248,candidate_249,1965941,1966052,1,A,111,634.063,0,0,0,0.055,9.20E-01,1.00E+00,AS to 5'/3' UTRs,"3', Rv1738","3', Rv1739c",-1696,-97,0
249,candidate_250,1966377,1966417,1,A,40,154.634,0,0,0,0.749,7.09E-02,1.00E+00,AS,,Rv1739c,-1260,-462,0
250,candidate_251,1985342,1985382,1,A,40,171.488,0,0,0,0.474,2.49E-01,1.00E+00,AS,,Rv1754c,-1328,-403,0
251,candidate_252,1999540,1999585,1,A,45,201.761,0.114,0,0,0.859,1.03E-10,1.28E-07,Intergenic,,,183,152,0
252,candidate_253,2012661,2012705,1,A,44,164.178,0.077,1,0,0.574,1.87E-08,2.25E-05,AS to 5'/3' UTRs,,"3', Rv1779c",-1818,-19,0
253,candidate_254,2012850,2013005,1,A,155,573.365,0,0,0,0.924,3.36E-01,1.00E+00,AS,,Rv1779c,-1629,-319,0
254,candidate_255,2030215,2030256,1,A,41,177.81,0.138,0,0,0.638,1.25E-07,1.48E-04,Within 5'/3' UTRs,"3', Rv1791",,12,91,0
255,candidate_256,2030309,2030341,1,A,32,88.848,0.138,0,0,0.879,9.62E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv1792",,106,6,0
256,candidate_257,2030643,2030694,1,A,51,1278.596,0.817,0,0,0.368,8.32E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1792; 5', Rv1793",,0,0,0
257,candidate_258,2030980,2031066,1,A,86,536.483,1.16,0,0,0.002,2.07E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1793; 5', Rv1794",,2,0,0
258,candidate_259,2047002,2047044,1,A,42,202.953,0.067,1,0,0.894,8.88E-16,1.15E-12,AS to 5'/3' UTRs,,"3', Rv1804c",-347,-21,0
259,candidate_260,2052852,2052888,1,A,36,117.189,0.132,0,0,0.515,9.98E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv1810",,164,45,0
260,candidate_261,2055233,2055295,1,A,62,278.921,0,1,0,0.52,8.81E-01,1.00E+00,AS,,Rv1812c,-126,-1138,0
261,candidate_262,2055326,2055448,1,A,122,273.927,0.099,0,1,0.599,3.06E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1812c",-33,-1291,0
262,candidate_263,2055957,2056234,1,A,277,299.025,0.06,0,0,0.109,5.85E-11,7.30E-08,AS to 5'/3' UTRs,,"5', Rv1813c",-155,-553,0
263,candidate_264,2068914,2068955,1,A,41,87.857,0.569,0,1,0.015,1.40E-14,1.81E-11,Within 5'/3' UTRs,"3', Rv1821",,31,125,0
264,candidate_265,2072357,2072394,1,A,37,167.474,0.604,1,0,0.879,6.80E-02,1.00E+00,Within 5'/3' UTRs,"3', Rv1826",,1,202,0
265,candidate_266,2072429,2072525,1,A,96,714.515,0.138,0,0,0.397,1.59E-06,1.85E-03,Within 5'/3' UTRs,"3', Rv1826; 5', Rv1827",,73,71,0
266,candidate_267,2084473,2084568,1,A,95,261.635,0,1,0,0.688,9.90E-01,1.00E+00,AS,,Rv1836c,-163,-1965,0
267,candidate_268,2096760,2096857,1,A,97,116.959,3.061,1,1,0.012,9.78E-12,1.23E-08,Within 5'/3' UTRs,"5', Rv1847",,161,20,0
268,candidate_269,2102925,2102960,1,A,35,89.917,0,0,0,0.357,3.95E-02,1.00E+00,AS,,Rv1854c,-117,-1309,0
269,candidate_270,2111229,2111274,1,A,45,348.935,0,0,0,0.793,6.48E-14,8.33E-11,AS,,Rv1863c,-132,-683,0
270,candidate_271,2111305,2111335,1,A,30,100.387,0,0,0,0.834,9.95E-01,1.00E+00,AS,,Rv1863c,-56,-744,0
271,candidate_272,2135131,2135185,1,A,54,772.382,0,0,0,0.43,4.79E-03,1.00E+00,AS,,Rv1886c,-736,-295,0
272,candidate_273,2136128,2136258,1,A,130,1787.832,0.266,1,0,0.972,0.00E+00,0.00E+00,Within 5'/3' UTRs,"5', Rv1887",,261,0,0
273,candidate_274,2144426,2144457,1,A,31,97.125,0,0,0,0.458,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1897c; 5', Rv1896c",-456,-922,0
274,candidate_275,2150834,2150866,1,A,32,126.273,0.138,1,0,0.216,5.62E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1903",,66,88,0
275,candidate_276,2178976,2179032,1,A,56,191.684,0,1,0,0.278,4.77E-01,1.00E+00,AS,"3', Rv1925",Rv1926c,-460,-75,0
276,candidate_277,2201249,2201322,1,A,73,992.392,0,0,0,0.227,5.75E-04,6.16E-01,AS,"3', Rv1953",Rv1954c,-495,-99,0
277,candidate_278,2222358,2222416,1,A,58,271.034,0,1,0,0.542,5.93E-01,1.00E+00,AS,,Rv1979c,-806,-697,0
278,candidate_279,2223174,2223214,1,A,40,234.39,0.114,1,0,0.221,9.98E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1979c",10,129,0
279,candidate_280,2223680,2223955,1,A,275,343.004,0,0,0,0.199,0.00E+00,0.00E+00,AS,,Rv1980c,-349,-612,0
280,candidate_281,2224000,2224064,1,A,64,166.723,0.278,0,0,0.81,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1980c",-29,-721,0
281,candidate_282,2224100,2224154,1,A,54,79.709,0.077,0,0,0.154,9.27E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1981c; 5', Rv1980c",71,66,0
282,candidate_283,2225305,2225337,1,A,32,220.576,0.114,0,0,0.687,9.66E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1982c",117,76,0
283,candidate_284,2228095,2228125,1,A,30,287.194,0,0,0,0.758,1.00E+00,1.00E+00,AS,,Rv1984c,-466,-217,0
284,candidate_285,2228719,2228751,1,A,32,168.576,0.055,0,1,0.356,9.98E-01,1.00E+00,Intergenic,,,158,240,0
285,candidate_286,2232679,2232719,1,A,40,237.268,0.138,1,0,0.725,5.74E-10,7.05E-07,AS to 5'/3' UTRs,,"3', Rv1989c",460,20,0
286,candidate_287,2243160,2243210,1,A,50,277.176,0,0,0,0.278,2.54E-01,1.00E+00,AS,,Rv1998c,-561,-265,0
287,candidate_288,2243328,2243359,1,A,31,1341.719,0,0,0,0.497,1.00E+00,1.00E+00,AS,,Rv1998c,-393,-414,0
288,candidate_289,2251223,2251297,1,A,74,886.36,0,1,0,0.331,9.96E-01,1.00E+00,AS,,Rv2005c,-660,-301,0
289,candidate_290,2251345,2251392,1,A,47,120.313,0,0,0,0.576,9.93E-01,1.00E+00,AS,,Rv2005c,-538,-396,0
290,candidate_291,2251667,2251715,1,A,48,268.143,0,0,1,0.59,9.33E-01,1.00E+00,AS,,Rv2005c,-216,-719,0
291,candidate_292,2256383,2256433,1,A,50,680.431,0.011,1,0,0.431,8.51E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2007c",-45,-349,0
292,candidate_293,2267109,2267203,1,A,94,887.432,0,1,0,0.158,9.98E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv2022c; 5', Rv2021c",-615,-398,0
293,candidate_294,2268166,2268257,1,A,91,2390.946,0.122,1,0,0.006,0.00E+00,0.00E+00,AS to 5'/3' UTRs,,"3', Rv2023A; 5', Rv2023c",58,11,1
294,candidate_295,2277651,2277776,1,A,125,292.31,0,0,0,0.852,7.25E-01,1.00E+00,AS,,Rv2030c,-835,-1335,0
295,candidate_296,2278596,2278791,1,A,195,555.276,0,1,0,0.288,1.00E+00,1.00E+00,AS,,Rv2031c,-336,-293,0
296,candidate_297,2288950,2289114,1,A,164,494.036,0,1,0,0.829,5.24E-04,5.62E-01,AS,,Rv2043c,-291,-433,0
297,candidate_298,2307708,2307789,1,A,81,424.768,0.138,1,0,0.926,1.72E-06,2.00E-03,Within 5'/3' UTRs,"5', Rv2050",,191,32,0
298,candidate_299,2337869,2337997,1,A,128,544.008,0.076,0,0,0.492,5.34E-01,1.00E+00,AS to 5'/3' UTRs,"3', Rv2080","3', Rv2081c",0,68,0
299,candidate_300,2338467,2338628,1,A,161,425.883,0.1,0,1,0.341,9.72E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2081c",-38,-563,0
300,candidate_301,2348573,2348622,1,A,49,402.58,0,1,0,0.785,2.19E-01,1.00E+00,AS,"3', Rv2090",Rv2091c,-719,-64,0
301,candidate_302,2356002,2356038,1,A,36,160.649,0,0,0,0.448,9.56E-01,1.00E+00,AS,,Rv2097c,-675,-719,0
302,candidate_303,2356153,2356193,1,A,40,226.927,0,0,0,0.338,1.05E-01,1.00E+00,AS,,Rv2097c,-524,-874,0
303,candidate_304,2356314,2356382,1,A,68,193.58,0,1,0,0.997,6.87E-01,1.00E+00,AS,,Rv2097c,-363,-1063,0
304,candidate_305,2368522,2368562,1,A,40,175.073,0.138,0,0,0.902,8.95E-01,1.00E+00,Intergenic,,,80,421,0
305,candidate_306,2369356,2369397,1,A,41,162.286,0,1,0,0.757,5.85E-01,1.00E+00,AS,,Rv2109c,-373,-414,0
306,candidate_307,2369447,2369486,1,A,39,103.5,0,1,0,0.375,2.73E-04,2.97E-01,AS,,Rv2109c,-282,-503,0
307,candidate_308,2369996,2370044,1,A,48,134.306,0,1,0,0.676,8.88E-01,1.00E+00,AS,,Rv2110c,-605,-318,0
308,candidate_309,2376084,2376123,1,A,39,180.125,0,1,0,0.527,1.26E-07,1.50E-04,AS,,Rv2115c,-206,-1662,0
309,candidate_310,2392027,2392089,1,A,62,434.905,0,1,0,0.844,5.73E-06,6.55E-03,AS,,Rv2130c,-432,-874,0
310,candidate_311,2397086,2397129,1,A,43,103.341,0,1,0,0.957,9.79E-01,1.00E+00,AS,,Rv2137c,-229,-227,0
311,candidate_312,2397263,2397308,1,A,45,110.217,0,1,0,0.345,2.18E-12,2.76E-09,AS,"5', Rv2138",Rv2137c,-52,-406,0
312,candidate_313,2405456,2405545,1,A,89,416.256,3.39,0,0,0.458,9.98E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2145c",58,121,0
313,candidate_314,2405947,2405985,1,A,38,110.333,0.073,0,0,0.897,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2146c",-9,-319,0
314,candidate_315,2425740,2425821,1,A,81,360.329,0,1,0,0.662,9.98E-01,1.00E+00,AS,,Rv2163c,-1347,-773,0
315,candidate_316,2432029,2432083,1,A,54,81.236,3.083,0,0,0.752,3.91E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2169c",60,152,0
316,candidate_317,2442962,2443046,1,A,84,123.082,0,1,0,0.742,3.24E-09,3.95E-06,AS,,Rv2180c,-252,-719,0
317,candidate_318,2445345,2445401,1,A,56,115.737,1.082,0,0,0.443,9.81E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv2183c; 5', Rv2182c",16,14,0
318,candidate_319,2447446,2447522,1,A,76,474.857,0.038,1,0,0.665,9.67E-02,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2185c",-54,-456,0
319,candidate_320,2464054,2464098,1,A,44,145.111,0,1,0,0.334,9.42E-01,1.00E+00,AS,,Rv2200c,-697,-438,0
320,candidate_321,2464382,2464414,1,A,32,164.545,0,0,0,0.519,1.00E+00,1.00E+00,AS,,Rv2200c,-369,-754,0
321,candidate_322,2468169,2468210,1,A,41,117.5,0.293,1,0,0.214,1.00E+00,1.00E+00,Within 5'/3' UTRs,"5', Rv2208",,142,21,0
322,candidate_323,2468960,2469036,1,A,76,120.584,0,0,0,0.256,1.40E-02,1.00E+00,AS,"3', Rv2208",Rv2204c,-327,-105,0
323,candidate_324,2473323,2473359,1,A,36,816.811,0.138,0,0,0.49,9.61E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv2209",,81,41,0
324,candidate_325,2497711,2497741,1,A,30,94.839,1.825,0,0,0.775,9.87E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv2225",,688,1,0
325,candidate_326,2511592,2511647,1,A,55,426.214,0,0,0,0.442,4.09E-01,1.00E+00,AS,,Rv2239c,-60,-471,0
326,candidate_327,2512164,2512204,1,A,40,73.951,0,1,0,0.803,4.55E-01,1.00E+00,AS,,Rv2240c,-323,-514,0
327,candidate_328,2517695,2517771,1,A,76,2606.948,0.892,0,0,0.982,0.00E+00,0.00E+00,Within 5'/3' UTRs,"3', Rv2243; 5', Rv2244",,0,0,0
328,candidate_329,2520712,2520743,1,A,31,235.438,0.125,0,0,0.572,9.49E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv2246; 5', Rv2247",,0,0,0
329,candidate_330,2522164,2522218,1,A,54,190.909,2.011,0,1,0.047,7.11E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv2247",,0,142,0
330,candidate_331,2529794,2529865,1,A,71,136.097,0,1,0,0.642,9.77E-01,1.00E+00,AS,,Rv2256c,-80,-524,0
331,candidate_332,2570234,2570264,1,A,30,520,0,0,0,0.143,8.71E-01,1.00E+00,AS,,Rv2299c,-1768,-205,0
332,candidate_333,2580242,2580303,1,A,61,296.419,0.134,0,0,0.66,8.86E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2307D",32,116,0
333,candidate_334,2602077,2602148,1,A,71,484.806,0,1,0,0.116,9.71E-01,1.00E+00,AS,,Rv2329c,-1384,-234,0
334,candidate_335,2602331,2602361,1,A,30,91.258,0,0,0,0.867,8.39E-01,1.00E+00,AS,,Rv2329c,-1130,-447,0
335,candidate_336,2602818,2602854,1,A,36,428.405,0,1,0,0.748,9.97E-01,1.00E+00,AS,,Rv2329c,-643,-940,0
336,candidate_337,2618924,2618955,1,A,31,268.406,0.122,1,0,0.967,9.90E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2340c",16,452,0
337,candidate_338,2625822,2625899,1,A,77,318.859,0.117,1,0,0.075,9.30E-05,1.03E-01,AS to 5'/3' UTRs,"3', Rv2345","3', Rv2346c",-350,-11,0
338,candidate_339,2626669,2626776,1,A,107,751.083,0,0,0,0.545,9.99E-01,1.00E+00,AS,,Rv2348c,-311,-122,0
339,candidate_340,2626892,2626939,1,A,47,143.979,0,0,0,0.494,9.89E-01,1.00E+00,AS,,Rv2348c,-88,-285,0
340,candidate_341,2637685,2637749,1,A,64,517.415,0.004,0,1,0.943,5.66E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv2356c",-1850,-61,0
341,candidate_342,2640337,2640367,1,A,30,126.323,0,0,0,0.107,9.64E-01,1.00E+00,AS,,Rv2357c,-727,-694,0
342,candidate_343,2641083,2641121,1,A,38,150.949,0.437,0,0,0.069,9.89E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2357c",19,125,0
343,candidate_344,2649665,2649696,1,A,31,117.313,0,1,0,0.515,6.88E-03,1.00E+00,AS,,Rv2368c,-309,-780,0
344,candidate_345,2649729,2649759,1,A,30,98.968,0,0,0,0.588,1.39E-01,1.00E+00,AS,,Rv2368c,-245,-843,0
345,candidate_346,2649891,2649927,1,A,36,83.027,0,0,0,0.154,1.78E-01,1.00E+00,AS,,Rv2368c,-83,-1011,0
346,candidate_347,2650002,2650035,1,A,33,165.676,0,0,0,0.318,1.00E+00,1.00E+00,AS,,Rv2369c,-246,-89,0
347,candidate_348,2654218,2654262,1,A,44,240.222,0,1,0,0.204,9.87E-01,1.00E+00,AS,,Rv2374c,-875,-200,0
348,candidate_349,2655211,2655262,1,A,51,188.712,0.138,1,0,0.675,9.52E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv2375",,118,3,0
349,candidate_350,2692190,2692259,1,A,69,244,0.12,0,0,0.644,0.00E+00,0.00E+00,Intergenic,,,115,540,0
350,candidate_351,2692748,2692799,1,A,51,254.673,0.072,1,0,0.831,1.67E-16,2.17E-13,Within 5'/3' UTRs,"5', Rv2396",,673,0,0
351,candidate_352,2695933,2695964,1,A,31,119.844,0,0,0,0.363,9.98E-01,1.00E+00,AS,,Rv2399c,-714,-168,0
352,candidate_353,2704419,2704449,1,A,30,187.258,0.036,0,0,0.957,9.99E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv2406c",-18,-440,0
353,candidate_354,2710335,2710432,1,A,97,129.082,0,0,1,0.159,9.60E-01,1.00E+00,AS to 5'/3' UTRs,"3', Rv2412","3', Rv2413c",-966,-81,0
354,candidate_355,2727422,2727602,1,A,180,549.337,0,1,0,0.64,5.02E-02,1.00E+00,AS,,Rv2430c,-498,-266,0
355,candidate_356,2727634,2727673,1,A,39,241.6,0,1,0,0.493,9.93E-01,1.00E+00,AS,,Rv2430c,-286,-337,0
356,candidate_357,2727914,2728140,1,A,226,1642.322,0.02,1,0,0.796,3.70E-05,4.15E-02,AS to 5'/3' UTRs,,"3', Rv2431c; 5', 2430c",-352,-804,0
357,candidate_358,2728389,2728500,1,A,111,472.366,0.059,0,0,0.355,3.02E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv2432c",-458,-63,0
358,candidate_359,2744423,2744483,1,A,60,310.721,0,1,0,0.747,1.10E-02,1.00E+00,AS,,Rv2444c,-561,-2360,0
359,candidate_360,2744543,2744603,1,A,60,362.246,0,0,1,0.732,9.30E-01,1.00E+00,AS,,Rv2444c,-441,-2480,0
360,candidate_361,2752760,2752793,1,A,33,187.324,0.138,1,0,0.894,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"3', Rv2452c",100,55,0
361,candidate_362,2754250,2754293,1,A,43,538.364,0,1,0,0.896,6.63E-02,1.00E+00,AS,,Rv2454c,-496,-668,0
362,candidate_363,2755097,2755213,1,A,116,304.607,0,0,0,0.599,9.20E-01,1.00E+00,AS,,Rv2455c,-1607,-470,0
363,candidate_364,2758998,2759038,1,A,40,802.22,0,1,0,0.372,5.78E-01,1.00E+00,AS,,Rv2457c,-490,-830,0
364,candidate_365,2759305,2759335,1,A,30,127.903,0,0,0,0.228,7.98E-01,1.00E+00,AS,,Rv2457c,-183,-1127,0
365,candidate_366,2759586,2759618,1,A,32,172.727,1.304,1,0,0.368,9.90E-01,1.00E+00,Intergenic,,,98,161,0
