,name,end,start,strand,source
2402,Rv2364c,2646673,2645771,0,Refseq
2403,Rv2365c,2647088,2646747,0,Refseq
2404,Rv2366c,2648367,2647060,0,Refseq
2405,Rv2367c,2648912,2648364,0,Refseq
2406,Rv2368c,2649974,2648916,0,Refseq
2407,Rv2369c,2650248,2649946,0,Refseq
2408,Rv2370c,2651558,2650245,0,Refseq
2409,Rv2371,2651938,2651753,1,Refseq
2410,Rv2372c,2652825,2652037,0,Refseq
2411,Rv2373c,2653987,2652839,0,Refseq
2412,Rv2374c,2655093,2654062,0,Refseq
2413,Rv2375,2655582,2655265,1,Refseq
2414,Rv2376c,2656115,2655609,0,Refseq
2415,Rv2377c,2656430,2656215,0,Refseq
2416,Rv2378c,2657703,2656408,0,Refseq
2417,Rv2379c,2662085,2657700,0,Refseq
2418,Rv2380c,2667115,2662067,0,Refseq
2419,Rv2381c,2670269,2667255,0,Refseq
2420,Rv2382c,2671603,2670269,0,Refseq
2421,Rv2383c,2675837,2671593,0,Refseq
2422,Rv2384,2677633,2675936,1,Refseq
2423,Rv2385,2678649,2677729,1,Refseq
2424,Rv2386c,2680005,2678653,0,Refseq
2425,Rv2387,2682018,2680765,1,Refseq
2426,Rv2388c,2683142,2682015,0,Refseq
2427,Rv2389c,2683712,2683248,0,Refseq
2428,Rv2390c,2684266,2683709,0,Refseq
2429,Rv2391,2686370,2684679,1,Refseq
2430,Rv2392,2687131,2686367,1,Refseq
2431,Rv2393,2687973,2687128,1,Refseq
2432,Rv2394,2689941,2688010,1,Refseq
2433,Rv2395,2692075,2690072,1,Refseq
2434,Rv2396,2693884,2692799,1,Refseq
2435,Rv2397c,2694964,2693909,0,Refseq
2436,Rv2398c,2695799,2694981,0,Refseq
2437,Rv2399c,2696647,2695796,0,Refseq
2438,Rv2400c,2697714,2696644,0,Refseq
2439,Rv2401,2698057,2697728,1,Refseq
2440,Rv2401A,2698245,2698042,0,Refseq
2441,Rv2402,2700457,2698529,1,Refseq
2442,Rv2403c,2701290,2700535,0,Refseq
2443,Rv2404c,2703248,2701287,0,Refseq
2444,Rv2405,2703838,2703269,1,Refseq
2445,Rv2406c,2704437,2704009,0,Refseq
2446,Rv2407,2705518,2704697,1,Refseq
2447,Rv2408,2706736,2706017,1,Refseq
2448,Rv2409c,2707333,2706494,0,Refseq
2449,Rv2410c,2708310,2707333,0,Refseq
2450,Rv2411c,2709965,2708310,0,Refseq
2451,Rv2412,2710335,2710075,1,Refseq
2452,Rv2413c,2711301,2710351,0,Refseq
2453,Rv2414c,2712876,2711332,0,Refseq
2454,Rv2415c,2713784,2712891,0,Refseq
2455,Rv2416c,2715332,2714124,0,Refseq
2456,Rv2417c,2716314,2715472,0,Refseq
2457,Rv2418c,2717138,2716395,0,Refseq
2458,Rv2419c,2717799,2717128,0,Refseq
2459,Rv2420c,2718176,2717796,0,Refseq
2460,Rv2421c,2718808,2718173,0,Refseq
2461,Rv2422,2719355,2719083,1,Refseq
2462,Rv2423,2720643,2719597,1,Refseq
2463,Rv2424c,2721777,2720776,0,Refseq
2464,Rv2425c,2723308,2721866,0,Refseq
2465,Rv2426c,2724183,2723308,0,Refseq
2466,Rv2427c,2725477,2724230,0,Refseq
2467,Rv2428,2726780,2726193,1,Refseq
2468,Rv2429,2727339,2726806,1,Refseq
2469,Rv2430c,2727920,2727336,0,Refseq
2470,Rv2431c,2728266,2727967,0,Refseq
2471,Rv2432c,2728847,2728437,0,Refseq
2472,Rv2433c,2729134,2728844,0,Refseq
2473,Rv2434c,2730560,2729115,0,Refseq
2474,Rv2435c,2732749,2730557,0,Refseq
2475,Rv2436,2734144,2733230,1,Refseq
2476,Rv2437,2734795,2734376,1,Refseq
2477,Rv2438A,2736987,2736709,1,Refseq
2478,Rv2438c,2736831,2734792,0,Refseq
2479,Rv2439c,2738247,2737117,0,Refseq
2480,Rv2440c,2739686,2738247,0,Refseq
2481,Rv2441c,2740032,2739772,0,Refseq
2482,Rv2442c,2740361,2740047,0,Refseq
2483,Rv2443,2742184,2740709,1,Refseq
2484,Rv2444c,2744984,2742123,0,Refseq
2485,Rv2445c,2745724,2745314,0,Refseq
2486,Rv2446c,2746138,2745767,0,Refseq
2487,Rv2447c,2747598,2746135,0,Refseq
2488,Rv2448c,2750225,2747595,0,Refseq
2489,Rv2449c,2751572,2750313,0,Refseq
2490,Rv2450c,2752180,2751662,0,Refseq
2491,Rv2451,2752660,2752262,1,Refseq
2492,Rv2452c,2752994,2752848,0,Refseq
2493,Rv2453c,2753623,2753018,0,Refseq
2494,Rv2454c,2754746,2753625,0,Refseq
2495,Rv2455c,2756704,2754743,0,Refseq
2496,Rv2456c,2758192,2756936,0,Refseq
2497,Rv2457c,2759488,2758208,0,Refseq
2498,Rv2458,2760687,2759779,1,Refseq
2499,Rv2459,2762380,2760854,1,Refseq
2500,Rv2460c,2763175,2762531,0,Refseq
2501,Rv2461c,2763774,2763172,0,Refseq
2502,Rv2462c,2765291,2763891,0,Refseq
2503,Rv2463,2766839,2765655,1,Refseq
2504,Rv2464c,2767665,2766859,0,Refseq
2505,Rv2465c,2768159,2767671,0,Refseq
2506,Rv2466c,2768884,2768261,0,Refseq
2507,Rv2467,2771571,2768986,1,Refseq
2508,Rv2468c,2772147,2771644,0,Refseq
2509,Rv2469c,2773035,2772367,0,Refseq
2510,Rv2470,2773564,2773178,1,Refseq
2511,Rv2471,2775204,2773564,1,Refseq
2512,Rv2472,2775565,2775272,1,Refseq
2513,Rv2473,2776284,2775568,1,Refseq
2514,Rv2474c,2776969,2776316,0,Refseq
2515,Rv2475c,2777391,2776975,0,Refseq
2516,Rv2476c,2782262,2777388,0,Refseq
2517,Rv2477c,2784042,2782366,0,Refseq
2518,Rv2478c,2784608,2784123,0,Refseq
2519,Rv2479c,2785697,2784657,0,Refseq
2520,Rv2480c,2785918,2785592,0,Refseq
2521,Rv2481c,2786898,2786575,0,Refseq
2522,Rv2482c,2789283,2786914,0,Refseq
2523,Rv2483c,2791022,2789280,0,Refseq
2524,Rv2484c,2792494,2791019,0,Refseq
2525,Rv2485c,2793988,2792723,0,Refseq
2526,Rv2486,2795120,2794350,1,Refseq
2527,Rv2487c,2797385,2795301,0,Refseq
2528,Rv2488c,2800880,2797467,0,Refseq
2529,Rv2489c,2801145,2800846,0,Refseq
2530,Rv2490c,2806236,2801254,0,Refseq
2531,Rv2491,2807288,2806665,1,Refseq
2532,Rv2492,2808030,2807278,1,Refseq
2533,Rv2493,2808304,2808083,1,Refseq
2534,Rv2494,2808735,2808310,1,Refseq
2535,Rv2495c,2809939,2808758,0,Refseq
2536,Rv2496c,2810982,2809936,0,Refseq
2537,Rv2497c,2812096,2810993,0,Refseq
2538,Rv2498c,2813176,2812355,0,Refseq
2539,Rv2499c,2813730,2813173,0,Refseq
2540,Rv2500c,2814911,2813727,0,Refseq
2541,Rv2501c,2816880,2814916,0,Refseq
2542,Rv2502c,2818474,2816885,0,Refseq
2543,Rv2503c,2819127,2818471,0,Refseq
2544,Rv2504c,2819870,2819124,0,Refseq
2545,Rv2505c,2821596,2819953,0,Refseq
2546,Rv2506,2822359,2821712,1,Refseq
2547,Rv2507,2823259,2822438,1,Refseq
2548,Rv2508c,2824593,2823256,0,Refseq
2549,Rv2509,2825484,2824678,1,Refseq
2550,Rv2510c,2827089,2825488,0,Refseq
2551,Rv2511,2827804,2827157,1,Refseq
2552,Rv2512c,2829803,2828556,0,Refseq
2553,Rv2513,2830583,2830161,1,Refseq
2554,Rv2514c,2831338,2830877,0,Refseq
2555,Rv2515c,2832591,2831344,0,Refseq
2556,Rv2516c,2833513,2832710,0,Refseq
2557,Rv2517c,2833761,2833510,0,Refseq
2558,Rv2518c,2835335,2834109,0,Refseq
2559,Rv2519,2837263,2835785,1,Refseq
2560,Rv2520c,2837615,2837388,0,Refseq
2561,Rv2521,2838157,2837684,1,Refseq
2562,Rv2522c,2839541,2838129,0,Refseq
2563,Rv2523c,2839930,2839538,0,Refseq
2564,Rv2524c,2849332,2840123,0,Refseq
2565,Rv2525c,2850574,2849852,0,Refseq
2566,Rv2526,2851318,2851091,1,Refseq
2567,Rv2527,2851716,2851315,1,Refseq
2568,Rv2528c,2852671,2851751,0,Refseq
2569,Rv2529,2854266,2852875,1,Refseq
2570,Rv2530A,2854907,2854687,0,Refseq
2571,Rv2530c,2854686,2854267,0,Refseq
2572,Rv2531c,2857781,2854938,0,Refseq
2573,Rv2532c,2858254,2857853,0,Refseq
2574,Rv2533c,2858724,2858254,0,Refseq
2575,Rv2534c,2859290,2858727,0,Refseq
2576,Rv2535c,2860418,2859300,0,Refseq
2577,Rv2536,2861144,2860452,1,Refseq
2578,Rv2537c,2861591,2861148,0,Refseq
2579,Rv2538c,2862676,2861588,0,Refseq
2580,Rv2539c,2863203,2862673,0,Refseq
2581,Rv2540c,2864412,2863207,0,Refseq
2582,Rv2541,2864834,2864427,1,Refseq
2583,Rv2542,2866341,2865130,1,Refseq
2584,Rv2543,2867127,2866468,1,Refseq
2585,Rv2544,2867786,2867124,1,Refseq
2586,Rv2545,2868061,2867783,1,Refseq
2587,Rv2546,2868567,2868154,1,Refseq
2588,Rv2547,2868863,2868606,1,Refseq
2589,Rv2548,2869237,2868860,1,Refseq
2590,Rv2549c,2870122,2869727,0,Refseq
2591,Rv2550c,2870364,2870119,0,Refseq
2592,Rv2551c,2871194,2870775,0,Refseq
2593,Rv2552c,2872015,2871206,0,Refseq
2594,Rv2553c,2873265,2872012,0,Refseq
2595,Rv2554c,2873770,2873258,0,Refseq
2596,Rv2555c,2876485,2873771,0,Refseq
2597,Rv2556c,2876965,2876576,0,Refseq
2598,Rv2557,2877746,2877072,1,Refseq
2599,Rv2558,2878541,2877831,1,Refseq
2600,Rv2559c,2879929,2878571,0,Refseq
2601,Rv2560,2881052,2880075,1,Refseq
2602,Rv2561,2881702,2881409,1,Refseq
2603,Rv2562,2882147,2881758,1,Refseq
2604,Rv2563,2883339,2882290,1,Refseq
2605,Rv2564,2884334,2883342,1,Refseq
2606,Rv2565,2886362,2884611,1,Refseq
2607,Rv2566,2889795,2886373,1,Refseq
2608,Rv2567,2892449,2889795,1,Refseq
2609,Rv2568c,2893471,2892446,0,Refseq
2610,Rv2569c,2894408,2893464,0,Refseq
2611,Rv2570,2894901,2894512,1,Refseq
2612,Rv2571c,2895960,2894893,0,Refseq
2613,Rv2572c,2897803,2896013,0,Refseq
2614,Rv2573,2898783,2897956,1,Refseq
2615,Rv2574,2899309,2898806,1,Refseq
2616,Rv2575,2900220,2899339,1,Refseq
2617,Rv2576c,2900690,2900226,0,Refseq
2618,Rv2577,2902507,2900918,1,Refseq
2619,Rv2578c,2903531,2902509,0,Refseq
2620,Rv2579,2904541,2903639,1,Refseq
2621,Rv2580c,2906092,2904821,0,Refseq
2622,Rv2581c,2906763,2906089,0,Refseq
2623,Rv2582,2907740,2906814,1,Refseq
2624,Rv2583c,2910198,2907826,0,Refseq
2625,Rv2584c,2910900,2910229,0,Refseq
2626,Rv2585c,2912677,2911004,0,Refseq
2627,Rv2586c,2914011,2912683,0,Refseq
2628,Rv2587c,2915736,2914015,0,Refseq
2629,Rv2588c,2916193,2915846,0,Refseq
2630,Rv2589,2917709,2916360,1,Refseq
2631,Rv2590,2921377,2917871,1,Refseq
2632,Rv2591,2923182,2921551,1,Refseq
2633,Rv2592c,2924233,2923199,0,Refseq
2634,Rv2593c,2924820,2924230,0,Refseq
2635,Rv2594c,2925383,2924817,0,Refseq
2636,Rv2595,2925737,2925492,1,Refseq
2637,Rv2596,2926138,2925734,1,Refseq
2638,Rv2597,2926975,2926355,1,Refseq
2639,Rv2598,2927480,2926986,1,Refseq
2640,Rv2599,2927908,2927477,1,Refseq
2641,Rv2600,2928391,2927990,1,Refseq
2642,Rv2601,2929959,2928388,1,Refseq
2643,Rv2601A,2930357,2930070,1,Refseq
2644,Rv2602,2930784,2930344,1,Refseq
2645,Rv2603c,2931560,2930805,0,Refseq
2646,Rv2604c,2932289,2931693,0,Refseq
2647,Rv2605c,2933142,2932297,0,Refseq
2648,Rv2606c,2934070,2933171,0,Refseq
2649,Rv2607,2934872,2934198,1,Refseq
2650,Rv2608,2936788,2935046,1,Refseq
2651,Rv2609c,2937865,2936810,0,Refseq
2652,Rv2610c,2939001,2937865,0,Refseq
2653,Rv2611c,2939962,2939012,0,Refseq
2654,Rv2612c,2940612,2939959,0,Refseq
2655,Rv2613c,2941196,2940609,0,Refseq
2656,Rv2614A,2943603,2943376,1,Refseq
2657,Rv2614c,2943267,2941189,0,Refseq
2658,Rv2615c,2944985,2943600,0,Refseq
2659,Rv2616,2945830,2945330,1,Refseq
2660,Rv2617c,2946287,2945847,0,Refseq
2661,Rv2618,2947111,2946434,1,Refseq
2662,Rv2619c,2947449,2947096,0,Refseq
2663,Rv2620c,2947887,2947462,0,Refseq
2664,Rv2621c,2948558,2947884,0,Refseq
2665,Rv2622,2949457,2948636,1,Refseq
2666,Rv2623,2950486,2949593,1,Refseq
2667,Rv2624c,2951307,2950489,0,Refseq
2668,Rv2625c,2952503,2951322,0,Refseq
2669,Rv2626c,2952993,2952562,0,Refseq
2670,Rv2627c,2954748,2953507,0,Refseq
2671,Rv2628,2955420,2955058,1,Refseq
2672,Rv2629,2956891,2955767,1,Refseq
2673,Rv2630,2957432,2956893,1,Refseq
2674,Rv2631,2958870,2957572,1,Refseq
2675,Rv2632c,2959190,2958909,0,Refseq
2676,Rv2633c,2959820,2959335,0,Refseq
2677,Rv2634c,2962441,2960105,0,Refseq
2678,Rv2635,2962712,2962470,1,Refseq
2679,Rv2636,2963390,2962713,1,Refseq
2680,Rv2637,2964242,2963586,1,Refseq
2681,Rv2638,2964851,2964405,1,Refseq
2682,Rv2639c,2965358,2965026,0,Refseq
2683,Rv2640c,2965837,2965478,0,Refseq
2684,Rv2641,2966397,2965939,1,Refseq
2685,Rv2642,2966913,2966533,1,Refseq
2686,Rv2643,2968406,2966910,1,Refseq
2687,Rv2644c,2968850,2968533,0,Refseq
2688,Rv2645,2970554,2970123,1,Refseq
2689,Rv2646,2971549,2970551,1,Refseq
2690,Rv2647,2972027,2971659,1,Refseq
2691,Rv2648,2972486,2972160,1,Refseq
2692,Rv2649,2973421,2972435,1,Refseq
2693,Rv2650c,2975234,2973795,0,Refseq
2694,Rv2651c,2975775,2975242,0,Refseq
2695,Rv2652c,2976554,2975928,0,Refseq
2696,Rv2653c,2976909,2976586,0,Refseq
2697,Rv2654c,2977234,2976989,0,Refseq
2698,Rv2655c,2978658,2977231,0,Refseq
2699,Rv2656c,2979052,2978660,0,Refseq
2700,Rv2657c,2979309,2979049,0,Refseq
2701,Rv2658c,2979688,2979326,0,Refseq
2702,Rv2659c,2980818,2979691,0,Refseq
2703,Rv2660c,2981190,2980963,0,Refseq
2704,Rv2661c,2981576,2981187,0,Refseq
2705,Rv2662,2981754,2981482,1,Refseq
2706,Rv2663,2982086,2981853,1,Refseq
2707,Rv2664,2982351,2982097,1,Refseq
2708,Rv2665,2982980,2982699,1,Refseq
2709,Rv2666,2983874,2983071,1,Refseq
2710,Rv2667,2984654,2983896,1,Refseq
2711,Rv2668,2985254,2984733,1,Refseq
2712,Rv2669,2985753,2985283,1,Refseq
2713,Rv2670c,2986840,2985731,0,Refseq
2714,Rv2671,2987615,2986839,1,Refseq
2715,Rv2672,2989268,2987682,1,Refseq
2716,Rv2673,2990592,2989291,1,Refseq
2717,Rv2674,2991116,2990706,1,Refseq
2718,Rv2675c,2991936,2991184,0,Refseq
2719,Rv2676c,2992628,2991933,0,Refseq
2720,Rv2677c,2993992,2992634,0,Refseq
2721,Rv2678c,2995062,2993989,0,Refseq
2722,Rv2679,2995945,2995115,1,Refseq
2723,Rv2680,2996737,2996105,1,Refseq
2724,Rv2681,2998055,2996739,1,Refseq
2725,Rv2682c,2999968,2998052,0,Refseq
2726,Rv2683,3000609,3000112,1,Refseq
2727,Rv2684,3001903,3000614,1,Refseq
2728,Rv2685,3003269,3001983,1,Refseq
2729,Rv2686c,3004038,3003280,0,Refseq
2730,Rv2687c,3004748,3004035,0,Refseq
2731,Rv2688c,3005650,3004745,0,Refseq
2732,Rv2689c,3007062,3005845,0,Refseq
2733,Rv2690c,3009209,3007236,0,Refseq
2734,Rv2691,3010027,3009344,1,Refseq
2735,Rv2692,3010686,3010024,1,Refseq
2736,Rv2693c,3011368,3010697,0,Refseq
2737,Rv2694c,3011767,3011399,0,Refseq
2738,Rv2695,3012623,3011916,1,Refseq
2739,Rv2696c,3013608,3012829,0,Refseq
2740,Rv2697c,3014147,3013683,0,Refseq
2741,Rv2698,3014658,3014173,1,Refseq
2742,Rv2699c,3014965,3014663,0,Refseq
2743,Rv2700,3015853,3015203,1,Refseq
2744,Rv2701c,3016735,3015863,0,Refseq
2745,Rv2702,3017655,3016858,1,Refseq
2746,Rv2703,3019421,3017835,1,Refseq
2747,Rv2704,3019886,3019458,1,Refseq
2748,Rv2705c,3020203,3019814,0,Refseq
2749,Rv2706c,3020457,3020200,0,Refseq
2750,Rv2707,3021547,3020573,1,Refseq
2751,Rv2708c,3021796,3021548,0,Refseq
2752,Rv2709,3022285,3021839,1,Refseq
2753,Rv2710,3023432,3022461,1,Refseq
2754,Rv2711,3024257,3023565,1,Refseq
2755,Rv2712c,3025328,3024270,0,Refseq
2756,Rv2713,3026847,3025441,1,Refseq
2757,Rv2714,3028039,3027065,1,Refseq
2758,Rv2715,3029123,3028098,1,Refseq
2759,Rv2716,3029858,3029172,1,Refseq
2760,Rv2717c,3030361,3029867,0,Refseq
2761,Rv2718c,3030877,3030413,0,Refseq
2762,Rv2719c,3031537,3031040,0,Refseq
2763,Rv2720,3032498,3031845,1,Refseq
2764,Rv2721c,3034619,3032520,0,Refseq
2765,Rv2722,3034883,3034635,1,Refseq
2766,Rv2723,3036102,3034909,1,Refseq
2767,Rv2724c,3037291,3036131,0,Refseq
2768,Rv2725c,3038914,3037427,0,Refseq
2769,Rv2726c,3039800,3038931,0,Refseq
2770,Rv2727c,3040769,3039825,0,Refseq
2771,Rv2728c,3041461,3040766,0,Refseq
2772,Rv2729c,3042475,3041570,0,Refseq
2773,Rv2730,3043018,3042542,1,Refseq
2774,Rv2731,3044378,3043026,1,Refseq
2775,Rv2732c,3044989,3044375,0,Refseq
2776,Rv2733c,3046524,3044986,0,Refseq
2777,Rv2734,3047675,3046821,1,Refseq
2778,Rv2735c,3048552,3047560,0,Refseq
2779,Rv2736c,3049086,3048562,0,Refseq
2780,Rv2737A,3051792,3051619,1,Refseq
2781,Rv2737c,3051424,3049052,0,Refseq
2782,Rv2738c,3052012,3051806,0,Refseq
2783,Rv2739c,3053189,3052023,0,Refseq
2784,Rv2740,3053682,3053233,1,Refseq
2785,Rv2741,3055491,3053914,1,Refseq
2786,Rv2742c,3056348,3055515,0,Refseq
2787,Rv2743c,3057232,3056420,0,Refseq
2788,Rv2744c,3058063,3057251,0,Refseq
2789,Rv2745c,3058531,3058193,0,Refseq
2790,Rv2746c,3059231,3058602,0,Refseq
2791,Rv2747,3059786,3059262,1,Refseq
2792,Rv2748c,3062506,3059855,0,Refseq
2793,Rv2749,3062819,3062505,1,Refseq
2794,Rv2750,3063634,3062816,1,Refseq
2795,Rv2751,3064528,3063638,1,Refseq
2796,Rv2752c,3066191,3064515,0,Refseq
2797,Rv2753c,3067124,3066222,0,Refseq
2798,Rv2754c,3067945,3067193,0,Refseq
2799,Rv2755c,3068464,3068189,0,Refseq
2800,Rv2756c,3070083,3068461,0,Refseq
2801,Rv2757c,3070586,3070170,0,Refseq
2802,Rv2758c,3070849,3070583,0,Refseq
2803,Rv2759c,3071270,3070875,0,Refseq
2804,Rv2760c,3071536,3071267,0,Refseq
2805,Rv2761c,3072640,3071546,0,Refseq
2806,Rv2762c,3073056,3072637,0,Refseq
2807,Rv2763c,3073609,3073130,0,Refseq
2808,Rv2764c,3074471,3073680,0,Refseq
2809,Rv2765,3075373,3074636,1,Refseq
2810,Rv2766c,3076370,3075588,0,Refseq
2811,Rv2767c,3076720,3076367,0,Refseq
2812,Rv2768c,3078078,3076894,0,Refseq
2813,Rv2769c,3078985,3078158,0,Refseq
2814,Rv2770c,3080457,3079309,0,Refseq
2815,Rv2771c,3081033,3080581,0,Refseq
2816,Rv2772c,3081592,3081119,0,Refseq
2817,Rv2773c,3082341,3081604,0,Refseq
2818,Rv2774c,3082756,3082352,0,Refseq
2819,Rv2775,3083370,3082909,1,Refseq
2820,Rv2776c,3084303,3083374,0,Refseq
2821,Rv2777c,3085555,3084485,0,Refseq
2822,Rv2778c,3086183,3085713,0,Refseq
2823,Rv2779c,3086754,3086215,0,Refseq
2824,Rv2780,3087935,3086820,1,Refseq
2825,Rv2781c,3088984,3087950,0,Refseq
2826,Rv2782c,3090361,3089045,0,Refseq
2827,Rv2783c,3092597,3090339,0,Refseq
2828,Rv2784c,3093466,3092951,0,Refseq
2829,Rv2785c,3093748,3093479,0,Refseq
2830,Rv2786c,3094900,3093905,0,Refseq
2831,Rv2787,3096874,3095111,1,Refseq
2832,Rv2788,3097645,3096959,1,Refseq
2833,Rv2789c,3098938,3097706,0,Refseq
2834,Rv2790c,3100169,3098964,0,Refseq
2835,Rv2791c,3101581,3100202,0,Refseq
2836,Rv2792c,3102162,3101581,0,Refseq
2837,Rv2793c,3103260,3102364,0,Refseq
2838,Rv2794c,3103940,3103257,0,Refseq
2839,Rv2795c,3104911,3103937,0,Refseq
2840,Rv2796c,3105619,3105056,0,Refseq
2841,Rv2797c,3107307,3105619,0,Refseq
2842,Rv2798c,3107637,3107311,0,Refseq
2843,Rv2799,3108397,3107768,1,Refseq
2844,Rv2800,3110065,3108416,1,Refseq
2845,Rv2801c,3110523,3110167,0,Refseq
2846,Rv2802c,3111823,3110780,0,Refseq
2847,Rv2803,3112289,3111822,1,Refseq
2848,Rv2804c,3113094,3112465,0,Refseq
2849,Rv2805,3113271,3112867,1,Refseq
2850,Rv2806,3113459,3113268,1,Refseq
2851,Rv2807,3114812,3113658,1,Refseq
2852,Rv2808,3115303,3115046,1,Refseq
2853,Rv2809,3115719,3115408,1,Refseq
2854,Rv2810c,3116142,3115741,0,Refseq
2855,Rv2811,3116747,3116139,1,Refseq
2856,Rv2812,3118227,3116818,1,Refseq
2857,Rv2813,3119036,3118224,1,Refseq
2858,Rv2814c,3121504,3120566,0,Refseq
2859,Rv2815c,3121827,3121501,0,Refseq
2860,Rv2816c,3123966,3123625,0,Refseq
2861,Rv2817c,3124983,3123967,0,Refseq
2862,Rv2818c,3126144,3124996,0,Refseq
2863,Rv2819c,3127367,3126240,0,Refseq
2864,Rv2820c,3128272,3127364,0,Refseq
2865,Rv2821c,3128963,3128253,0,Refseq
2866,Rv2822c,3129347,3128973,0,Refseq
2867,Rv2823c,3131773,3129344,0,Refseq
2868,Rv2824c,3132714,3131770,0,Refseq
2869,Rv2825c,3133539,3132892,0,Refseq
2870,Rv2826c,3134593,3133709,0,Refseq
2871,Rv2827c,3135483,3134596,0,Refseq
2872,Rv2828c,3136333,3135788,0,Refseq
2873,Rv2829c,3137012,3136620,0,Refseq
2874,Rv2830c,3137224,3137009,0,Refseq
2875,Rv2831,3138020,3137271,1,Refseq
2876,Rv2832c,3139181,3138099,0,Refseq
2877,Rv2833c,3140484,3139174,0,Refseq
2878,Rv2834c,3141314,3140487,0,Refseq
2879,Rv2835c,3142222,3141311,0,Refseq
2880,Rv2836c,3143628,3142309,0,Refseq
2881,Rv2837c,3144645,3143635,0,Refseq
2882,Rv2838c,3145171,3144620,0,Refseq
2883,Rv2839c,3147873,3145171,0,Refseq
2884,Rv2840c,3148258,3147959,0,Refseq
2885,Rv2841c,3149428,3148385,0,Refseq
2886,Rv2842c,3149976,3149425,0,Refseq
2887,Rv2843,3150716,3150171,1,Refseq
2888,Rv2844,3151201,3150713,1,Refseq
2889,Rv2845c,3152950,3151202,0,Refseq
2890,Rv2846c,3154631,3153039,0,Refseq
2891,Rv2847c,3155871,3154654,0,Refseq
2892,Rv2848c,3157521,3156148,0,Refseq
2893,Rv2849c,3158144,3157521,0,Refseq
2894,Rv2850c,3160054,3158165,0,Refseq
2895,Rv2851c,3160521,3160051,0,Refseq
2896,Rv2852c,3162061,3160580,0,Refseq
2897,Rv2853,3164115,3162268,1,Refseq
2898,Rv2854,3165192,3164152,1,Refseq
2899,Rv2855,3166584,3165205,1,Refseq
2900,Rv2856,3167802,3166684,1,Refseq
2901,Rv2857c,3169359,3168583,0,Refseq
2902,Rv2858c,3170723,3169356,0,Refseq
2903,Rv2859c,3171646,3170720,0,Refseq
2904,Rv2860c,3173000,3171627,0,Refseq
2905,Rv2861c,3174017,3173160,0,Refseq
2906,Rv2862c,3174643,3174059,0,Refseq
2907,Rv2863,3175372,3174992,1,Refseq
2908,Rv2864c,3177265,3175454,0,Refseq
2909,Rv2865,3177818,3177537,1,Refseq
2910,Rv2866,3178085,3177822,1,Refseq
2911,Rv2867c,3179312,3178458,0,Refseq
2912,Rv2868c,3180531,3179368,0,Refseq
2913,Rv2869c,3181762,3180548,0,Refseq
2914,Rv2870c,3183011,3181770,0,Refseq
2915,Rv2871,3183395,3183138,1,Refseq
2916,Rv2872,3183825,3183382,1,Refseq
2917,Rv2873,3184567,3183905,1,Refseq
2918,Rv2874,3186934,3184847,1,Refseq
2919,Rv2875,3187611,3187030,1,Refseq
2920,Rv2876,3187977,3187663,1,Refseq
2921,Rv2877c,3188871,3188008,0,Refseq
2922,Rv2878c,3189397,3188876,0,Refseq
2923,Rv2879c,3190152,3189583,0,Refseq
2924,Rv2880c,3190678,3189851,0,Refseq
2925,Rv2881c,3191621,3190701,0,Refseq
2926,Rv2882c,3192201,3191644,0,Refseq
2927,Rv2883c,3193158,3192373,0,Refseq
2928,Rv2884,3194151,3193393,1,Refseq
2929,Rv2885c,3195548,3194166,0,Refseq
2930,Rv2886c,3196432,3195545,0,Refseq
2931,Rv2887,3196850,3196431,1,Refseq
2932,Rv2888c,3198285,3196864,0,Refseq
2933,Rv2889c,3199107,3198292,0,Refseq
2934,Rv2890c,3199982,3199119,0,Refseq
2935,Rv2891,3201015,3200266,1,Refseq
2936,Rv2892c,3202020,3200794,0,Refseq
2937,Rv2893,3203397,3202420,1,Refseq
2938,Rv2894c,3204290,3203394,0,Refseq
2939,Rv2895c,3205232,3204381,0,Refseq
2940,Rv2896c,3206434,3205265,0,Refseq
2941,Rv2897c,3207942,3206431,0,Refseq
2942,Rv2898c,3208328,3207942,0,Refseq
2943,Rv2899c,3209406,3208576,0,Refseq
2944,Rv2900c,3211745,3209406,0,Refseq
2945,Rv2901c,3212108,3211803,0,Refseq
2946,Rv2902c,3212956,3212162,0,Refseq
2947,Rv2903c,3213854,3212970,0,Refseq
2948,Rv2904c,3214253,3213912,0,Refseq
2949,Rv2905,3215572,3214628,1,Refseq
2950,Rv2906c,3216357,3215665,0,Refseq
2951,Rv2907c,3216891,3216361,0,Refseq
2952,Rv2908c,3217147,3216905,0,Refseq
2953,Rv2909c,3217643,3217155,0,Refseq
2954,Rv2910c,3218270,3217827,0,Refseq
2955,Rv2911,3219214,3218339,1,Refseq
2956,Rv2912c,3219861,3219274,0,Refseq
2957,Rv2913c,3221698,3219863,0,Refseq
2958,Rv2914c,3223524,3221767,0,Refseq
2959,Rv2915c,3224680,3223568,0,Refseq
2960,Rv2916c,3226285,3224708,0,Refseq
2961,Rv2917,3228243,3226363,1,Refseq
2962,Rv2918c,3230680,3228254,0,Refseq
2963,Rv2919c,3231076,3230738,0,Refseq
2964,Rv2920c,3232506,3231073,0,Refseq
2965,Rv2921c,3234139,3232871,0,Refseq
2966,Rv2922A,3238099,3237818,0,Refseq
2967,Rv2922c,3237806,3234189,0,Refseq
2968,Rv2923c,3238499,3238086,0,Refseq
